TID,DEPARTMENT,CATEGORY,SUBCATEGORY,SORT_BY,RANK_SALES_CATEGORY,PRODUCT_URL,SKU,SKU_VARIANT,PRODUCT_NAME,BRAND,GENDER,PRICE_RETAIL,PRICE_CURRENT,RETAIL_PRICE_RAW,CURRENT_PRICE_RAW,REVIEW_RATING,REVIEW_COUNT,PROMOTION,AVAILABILITY,INVENTORY_WARNING,COLOR,COLOR_CODE,RunID,RunDate,InsertUpdateTime
142454186,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-produce-graphic-t-shirt-big-kid/7368928,7368928,NULL,"Kids' Produce Graphic T-Shirt",Volcom,Kids,22.00,22.00,NULL,NULL,0.0,0,NULL,10,NULL,BLACK,001,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454187,Sale,Women,"New Markdowns",NULL,NULL,https://www.nordstrom.com/s/absolution-skyrise-barely-bootcut-jeans-nordstrom-exclusive/7083255,7083255,NULL,"'Ab'Solution Skyrise Barely Bootcut Jeans","Wit & Wisdom",Women,88.00,52.80,NULL,NULL,3.3,3,"40% off",623,NULL,BLUE,420,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454188,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-kids-omni-multi-court-sneaker-toddler-little-kid/7170549,7170549,NULL,"Kids' Omni Multi-Court Sneaker",Nike,Kids,55.00,55.00,NULL,NULL,4.5,2,NULL,3320,NULL,"GREY/ BLUE/ BLACK/ CRIMSON",006,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454189,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/zella-kids-pyrite-lite-pull-on-shorts-little-boy-big-boy/5934633,5934633,NULL,"Kids' Pyrite Lite Pull On Shorts",Zella,Kids,29.00,29.00,NULL,NULL,5.0,2,NULL,3954,NULL,"GREY DEPTHS",021,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454190,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nordstrom-kids-graphic-tee-toddler-little-boy-big-boy/5752042,5752042,NULL,"Kids' Graphic Tee",Nordstrom,Kids,25.00,25.00,NULL,NULL,5.0,2,NULL,168,NULL,"BLUE ICEBERG OCEANSIDE",452,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454191,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/adidas-superstar-sneaker-baby-walker-toddler/5356304,5356304,NULL,"Superstar Sneaker",adidas,Kids,60.00,60.00,NULL,NULL,4.8,201,NULL,1365,NULL,"WHITE/ CORE BLACK",100,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454192,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-dri-fit-performance-graphic-tee-big-kid/6703059,6703059,NULL,"Kids' Dri-FIT Performance Graphic Tee",Nike,Kids,35.00,35.00,NULL,NULL,5.0,1,NULL,115,NULL,"BLACK/ WHITE",010,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454193,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-574-sneaker-toddler-little-kid/7063950,7063950,NULL,"Kids' 574 Sneaker","New Balance",Kids,64.99,64.99,NULL,NULL,5.0,2,NULL,787,NULL,"CRYSTAL PINK",650,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454194,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-dri-fit-icon-training-t-shirt-big-kid/7047209,7047209,NULL,"Kids' Dri-FIT Icon Training T-Shirt",Nike,Kids,25.00,25.00,NULL,NULL,0.0,0,NULL,2127,NULL,"BALTIC BLUE/ WHITE",416,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454195,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/keen-seacamp-ii-cnx-water-friendly-sandal-baby-walker-toddler-little-kid-big-kid/4292111,4292111,NULL,"Seacamp II CNX Water Friendly Sandal",KEEN,Kids,65.00,65.00,NULL,NULL,4.6,143,NULL,401,NULL,"BLUE DEPTHS/ CHARTREUSE",480,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454196,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-mirage-mason-barrel-killa-volley-swim-trunks-big-kid/6769213,6769213,NULL,"Kids' Mirage Mason Barrel Killa Volley Swim Trunks","Rip Curl",Kids,34.00,34.00,NULL,NULL,0.0,0,NULL,76,NULL,"WASHED AQUA - 8074",440,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454197,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-574-core-sneaker-big-kid/7053469,7053469,NULL,"Kids' 574 Core Sneaker","New Balance",Kids,69.99,69.99,NULL,NULL,5.0,1,NULL,1073,NULL,GREY,030,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454198,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-primary-solid-board-shorts-big-kid/7312770,7312770,NULL,"Kids' Primary Solid Board Shorts",Vans,Kids,40.00,40.00,NULL,NULL,0.0,0,NULL,55,NULL,"VANS TEAL",420,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454199,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-kids-air-zoom-arcadia-2-running-shoe-toddler-little-kid/7176848,7176848,NULL,"Kids' Air Zoom Arcadia 2 Running Shoe",Nike,Kids,70.00,70.00,NULL,NULL,4.2,6,NULL,5653,NULL,"BLACK/ METALLIC GOLD/ GREY",001,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454200,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-club-lifestyle-graphic-tee-sweat-shorts-toddler-little-kid/7337060,7337060,NULL,"Kids' Club Lifestyle Graphic Tee & Sweat Shorts",Nike,Kids,44.00,44.00,NULL,NULL,4.9,18,NULL,19,NULL,"COCONUT MILK",101,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454201,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-574-sneaker-big-kid/7053466,7053466,NULL,"Kids' 574 Sneaker","New Balance",Kids,69.99,69.99,NULL,NULL,5.0,1,NULL,401,NULL,"CRYSTAL PINK",650,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454202,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-long-sleeve-polo-toddler-little-kid-big-kid/7082254,7082254,NULL,"Kids' Long Sleeve Polo","Fear of God Essentials",Kids,50.00,50.00,NULL,NULL,3.0,2,NULL,1,NULL,"LIGHT OATMEAL",270,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454203,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/air-max-270-sneaker-big-kid/7045277,7045277,NULL,"Air Max 270 Sneaker",Nike,Kids,130.00,130.00,NULL,NULL,4.2,35,NULL,1145,NULL,"WHITE/ BLACK/ ROYAL/ PINK",100,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454204,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-wild-cotton-graphic-zip-up-hoodie-little-kid-big-kid/7009802,7009802,NULL,"Kids' Wild Cotton Graphic Zip-Up Hoodie","Tucker + Tate",Kids,45.00,45.00,NULL,NULL,5.0,1,NULL,828,NULL,"PURPLE VERYPERI WILD THING",510,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454205,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-air-max-270-sneaker-big-kid/6871678,6871678,NULL,"Air Max 270 Sneaker",Nike,Kids,130.00,130.00,NULL,NULL,4.1,31,NULL,9006,NULL,"PINK FOAM / WHITE/ PINK RISE",650,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454206,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/sam-edelman-wilson-sandal-women/7301893,7301893,NULL,"Wilson Sandal","Sam Edelman",Women,130.00,89.90,NULL,NULL,4.3,85,"30% off",3936,NULL,"TIDE BLUE",400,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454207,Sale,Women,"New Markdowns",NULL,NULL,https://www.nordstrom.com/s/harlene-slide-sandal-women/7329278,7329278,NULL,"Harlene Slide Sandal","Steve Madden",Women,79.95,47.98,NULL,NULL,3.0,1,"39% off",1371,NULL,RAFFIA,250,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454208,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nordstrom-kids-embroidered-piqu-polo-big-kid/7114695,7114695,NULL,"Kids' Embroidered Piqué Polo",Nordstrom,Kids,35.00,35.00,NULL,NULL,0.0,0,NULL,3057,NULL,"WHITE- GREEN",330,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454209,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-dri-fit-elite-basketball-shorts-big-boy/6108824,6108824,NULL,"Kids' Dri-FIT Elite Basketball Shorts",Nike,Kids,35.00,35.00,NULL,NULL,0.0,0,NULL,85,NULL,"GAME ROYAL/WHITE/WHITE",480,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454210,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/caslon-wide-leg-pull-on-linen-blend-pants-regular-petite/5810035,5810035,NULL,"Wide Leg Pull-On Linen Blend Pants",Caslon®,Women,59.00,39.53,NULL,NULL,4.0,103,"33% off",3746,NULL,"GREEN DUNE",310,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454211,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-air-force-1-impact-next-nature-sneaker-big-kid/7320070,7320070,NULL,"Kids' Air Force 1 Impact Next Nature Sneaker",Nike,Kids,100.00,100.00,NULL,NULL,0.0,0,NULL,3285,NULL,"WHITE/ BLUE LIGHTNING",100,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454212,Sale,Women,"New Markdowns",NULL,NULL,https://www.nordstrom.com/s/gaia-croc-embossed-sandal/7343627,7343627,NULL,"Gaia Croc Embossed Sandal","Steve Madden",Women,79.95,47.96,NULL,NULL,4.0,2,"40% off",2297,NULL,"BLACK CROC",001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454213,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/caslon-linen-blend-pants-regular-petite/5763589,5763589,NULL,"Linen Blend Pants",Caslon®,Women,59.00,39.53,NULL,NULL,4.0,101,"33% off",8597,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454214,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-freedom-chest-flag-graphic-tee-big-boy/6525881,6525881,NULL,"Kids' Freedom Chest Flag Graphic Tee","Under Armour",Kids,25.00,25.00,NULL,NULL,3.5,2,NULL,19,NULL,"ACADEMY / ROYAL",408,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454215,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/hoka-clifton-youth-running-shoe-big-kid/7047193,7047193,NULL,"Clifton Youth Running Shoe",HOKA,Kids,110.00,110.00,NULL,NULL,4.1,13,NULL,1940,NULL,BLACK,002,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454216,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/tulip-hem-linen-pants-regular-petite/5431272,5431272,NULL,"Tulip Hem Linen Pants",Caslon®,Women,59.00,39.53,NULL,NULL,3.6,204,"33% off",7893,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454217,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/tory-burch-miller-cloud-sandal-women/7403543,7403543,NULL,"Miller Cloud Sandal","Tory Burch",Women,198.00,138.60,NULL,NULL,3.9,50,"30% off",5958,NULL,"SPARK GOLD / NATURAL",710,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454218,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-dri-fit-logo-graphic-tee-big-boy/6265590,6265590,NULL,"Kids' Dri-FIT Logo Graphic Tee",Nike,Kids,25.00,25.00,NULL,NULL,5.0,1,NULL,27,NULL,BLACK,010,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454219,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-court-borough-mid-2-basketball-shoe-big-kid/6063136,6063136,NULL,"Court Borough Mid 2 Basketball Shoe",Nike,Kids,75.00,75.00,NULL,NULL,4.2,63,NULL,115,NULL,"PURE PLATINUM/ BLUE/ WHITE",022,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454220,Sale,Women,"New Markdowns",NULL,NULL,https://www.nordstrom.com/s/absolution-high-waist-flare-jeans-nordstrom-exclusive/7323010,7323010,NULL,"'Ab'Solution High Waist Flare Jeans","Wit & Wisdom",Women,88.00,52.80,NULL,NULL,4.7,3,"40% off",179,NULL,"LIGHT BLUE",458,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454221,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-core-stretch-shorts-little-boy-big-boy/6487637,6487637,NULL,"Kids' Core Stretch Shorts",Zella,Kids,35.00,35.00,NULL,NULL,0.0,0,NULL,1413,NULL,"NAVY ECLIPSE- BLUE RISA PRINT",411,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454222,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/kut-from-the-kloth-gidget-denim-shorts-consolidated/4531138,4531138,NULL,"Gidget Denim Shorts","KUT from the Kloth",Women,59.00,39.53,NULL,NULL,4.3,195,"33% off",939,NULL,CONSOLIDATED,402,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454223,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-trefoil-cotton-graphic-hooded-tee-big-kid/6864419,6864419,NULL,"Kids' Trefoil Cotton Graphic Hooded Tee",adidas,Kids,30.00,22.50,NULL,NULL,0.0,0,"25% off",22,NULL,"GREEN OXIDE",344,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454224,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/sam-edelman-haydee-sandal-women/6759000,6759000,NULL,"Haydee Sandal","Sam Edelman",Women,120.00,83.90,NULL,NULL,4.4,45,"30% off",3885,NULL,"GOLD LEAF",711,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454225,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/caslon-linen-joggers-regular-petite/4698578,4698578,NULL,"Linen Joggers",Caslon®,Women,59.00,39.53,NULL,NULL,4.0,620,"33% off",9881,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454226,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-kids-air-max-90-se-sneaker-big-kid/7045293,7045293,NULL,"Kids' Air Max 90 SE Sneaker",Nike,Kids,110.00,82.50,NULL,NULL,0.0,0,"25% off",737,NULL,"WHITE/ MULTI-COLOR/ FUCHSIA",100,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454227,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-dri-fit-elite-mesh-basketball-shorts-big-kid/6664647,6664647,NULL,"Kids' Dri-FIT Elite Mesh Basketball Shorts",Nike,Kids,35.00,35.00,NULL,NULL,5.0,1,NULL,421,NULL,"BLACK/ BLACK/ WHITE",010,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454228,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/ugg-fremont-cardigan/5118439,5118439,NULL,"Fremont Cardigan",UGG®,Women,98.00,38.97,NULL,NULL,4.7,129,"60% off",268,NULL,DRIFTWOOD,250,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454229,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/adidas-adilette-comfort-sport-slide-unisex/5974974,5974974,NULL,"Adilette Comfort Sport Slide",adidas,Women,35.00,28.00,NULL,NULL,4.7,12414,"20% off",1564,NULL,BLACK,002,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454230,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/wit-and-wisdom-absolution-high-waist-crop-trousers-regular-petite-nordstrom-exclusive/7248552,7248552,NULL,"'Ab'Solution High Waist Crop Trousers","Wit & Wisdom",Women,78.00,78.00,NULL,NULL,4.2,39,"33% off",3510,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454231,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/felina-oversize-stretch-organic-cotton-t-shirt/6440396,6440396,NULL,"Oversize Stretch Organic Cotton T-Shirt",Felina,Women,45.00,28.00,NULL,NULL,4.3,22,"37% off",2799,NULL,SLATE,034,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454232,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/oversize-split-hem-t-shirt/7312918,7312918,NULL,"Oversize Split Hem T-Shirt","Treasure & Bond",Women,29.00,23.20,NULL,NULL,5.0,4,"20% off",1945,NULL,"BROWN ROSE",930,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454233,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/kut-from-the-kloth-gidget-denim-cutoff-shorts/4593218,4593218,NULL,"Gidget Denim Cutoff Shorts","KUT from the Kloth",Women,59.00,39.53,NULL,NULL,4.5,112,"33% off",381,NULL,STIMULATING,473,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454234,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/bp-ribbed-crewneck-tank/5455278,5455278,NULL,"Ribbed Crewneck Tank",BP.,Women,19.00,11.40,NULL,NULL,3.9,127,"40% off",10544,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454235,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-air-max-270-sneaker-baby-walker-toddler/5937004,5937004,NULL,"Air Max 270 Sneaker",Nike,Kids,80.00,80.00,NULL,NULL,4.3,19,NULL,6997,NULL,"WHITE/ SILVER/ WHITE",103,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454236,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/levis-501-original-cutoff-shorts-athens-mid-short/5458391,5458391,NULL,"501® Original Cutoff Shorts",Levi's®,Women,69.50,69.50,NULL,NULL,3.9,68,"40% off",1847,NULL,"OXNARD ATHENS MID SH",420,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454237,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/treasure-and-bond-washed-rib-v-neck-t-shirt/6296870,6296870,NULL,"Washed Rib V-Neck T-Shirt","Treasure & Bond",Women,39.00,15.97,NULL,NULL,3.5,19,"59% off",2486,NULL,"GREY TURBULENCE",030,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454238,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/tavey-ankle-strap-sandal-women/7040838,7040838,NULL,"Tavey Ankle Strap Sandal",BP.,Women,49.95,29.98,NULL,NULL,4.4,20,"39% off",406,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454239,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/under-armour-kids-4-pack-heatgear-boxer-briefs-big-boy/5871818,5871818,NULL,"Kids' 4-Pack HeatGear® Boxer Briefs","Under Armour",Kids,26.00,26.00,NULL,NULL,3.8,11,NULL,185,NULL,"ULTRA BLUE",400,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454240,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/sport-yeah-camopop-sandal-women/7298095,7298095,NULL,"Sport Yeah Camopop Sandal",UGG®,Women,65.00,39.00,NULL,NULL,4.3,3,"40% off",23,NULL,"DRAGON FRUIT",520,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454241,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/hoka-kids-speedgoat-5-trail-running-shoe-big-kid/7047191,7047191,NULL,"Kids' Speedgoat 5 Trail Running Shoe",HOKA,Kids,110.00,110.00,NULL,NULL,4.7,6,NULL,718,NULL,GREY,020,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454242,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-tapered-sweatpants-big-boy/5837940,5837940,NULL,"Kids' Tapered Sweatpants",Nike,Kids,40.00,40.00,NULL,NULL,0.0,0,NULL,534,NULL,"SMOKE GREY",084,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454243,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/zella-pyrite-lite-jogger-pants-little-boy-big-boy/5879970,5879970,NULL,"Pyrite Lite Jogger Pants",Zella,Kids,39.00,27.30,NULL,NULL,5.0,1,"30% off",352,NULL,BLACK,001,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454244,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/absolution-skyrise-barely-bootcut-jeans-nordstrom-exclusive/7083255,7083255,NULL,"'Ab'Solution Skyrise Barely Bootcut Jeans","Wit & Wisdom",Women,88.00,52.80,NULL,NULL,3.3,3,"40% off",623,NULL,BLUE,420,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454245,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/bp-bp-netta-platform-sandal-women/6423374,6423374,NULL,"Netta Platform Sandal",BP.,Women,49.95,39.96,NULL,NULL,4.4,29,"20% off",1942,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454246,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-performance-stripe-polo-big-kid/7036790,7036790,NULL,"Kids' Performance Stripe Polo","Under Armour",Kids,35.00,35.00,NULL,NULL,0.0,0,NULL,49,NULL,"HALO GRAY / WHITE / BLACK",020,61275,"2023-05-28 07:35:57","2023-05-28 07:36:49"
142454247,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-elite-basketball-shorts-big-boy/5669307,5669307,NULL,"Kids' Elite Basketball Shorts",Nike,Kids,32.00,32.00,NULL,NULL,4.7,27,NULL,2128,NULL,"SMOKE GREY/ BLACK",084,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454248,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-mayze-wild-platform-sneaker-baby-walker-toddler/7088481,7088481,NULL,"Kids' Mayze Wild Platform Sneaker",PUMA,Kids,50.00,32.50,NULL,NULL,0.0,0,"35% off",48,NULL,"PUMA WHITE-DESERT CLAY",100,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454249,Sale,Women,Clothing,NULL,NULL,https://www.nordstrom.com/s/v-neck-jersey-maxi-dress-regular-petite/3965546,3965546,NULL,"V-Neck Jersey Maxi Dress",Loveappella,Women,68.00,47.60,NULL,NULL,4.1,847,"30% off",15682,NULL,HAZELNUT,884,61274,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454250,Activewear,"Kids' Activewear",Zella,NULL,NULL,https://www.nordstrom.com/s/twist-front-t-shirt/7114313,7114313,NULL,"Twist Front T-Shirt",Zella,Kids,45.00,45.00,NULL,NULL,4.8,5,NULL,2885,NULL,"NAVY SAPPHIRE",401,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454251,Activewear,"Kids' Activewear",Zella,NULL,NULL,https://www.nordstrom.com/s/zella-relaxed-long-sleeve-t-shirt/5679587,5679587,NULL,"Relaxed Long Sleeve T-Shirt",Zella,Kids,45.00,45.00,NULL,NULL,4.1,209,NULL,8673,NULL,WHITE,100,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454252,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/under-armour-kids-ua-prototype-athletic-shorts-big-kid/6669018,6669018,NULL,"Kids' UA Prototype Athletic Shorts","Under Armour",Kids,30.00,30.00,NULL,NULL,0.0,0,NULL,357,NULL,"VERSA BLUE",486,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454253,Activewear,"Kids' Activewear",Zella,NULL,NULL,https://www.nordstrom.com/s/zella-live-in-pocket-joggers/5220568,5220568,NULL,"Live In Pocket Joggers",Zella,Kids,65.00,65.00,NULL,NULL,4.5,1565,NULL,30738,NULL,,031,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454254,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-kids-kawa-slingback-slide-baby-walker-toddler/6521087,6521087,NULL,"Kids' Kawa Slingback Slide",Nike,Kids,24.00,24.00,NULL,NULL,3.6,32,NULL,345,NULL,"OFF NOIR/ RED BRONZE/ MINT",008,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454255,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/cohan-espadrille-platform-wedge-sandal-women/7078158,7078158,NULL,"Cohan Espadrille Platform Wedge Sandal",BP.,Women,59.95,41.96,NULL,NULL,4.5,11,"30% off",7424,NULL,"TAN MOCHA",210,61274,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454256,Activewear,"Kids' Activewear",Zella,NULL,NULL,https://www.nordstrom.com/s/zella-gwen-ponte-knit-tank-dress/5785008,5785008,NULL,"Gwen Ponte Knit Tank Dress",Zella,Kids,69.00,69.00,NULL,NULL,4.3,91,NULL,1543,NULL,"GREY DARK HEATHER",030,61275,"2023-05-28 07:35:57","2023-05-28 07:36:50"
142454257,Sale,Women,Shoes,NULL,NULL,https://www.nordstrom.com/s/dr-scholls-alyssa-slide-sandal-women/7320013,7320013,NULL,"Alyssa Slide Sandal","Dr. Scholl's",Women,80.00,40.00,NULL,NULL,5.0,1,"50% off",1404,NULL,BLACK,001,61274,"2023-05-28 07:35:57","2023-05-28 07:36:50"
